holding_id,portfolio_id,ticker,quantity,purchase_price,current_value
H012034,P186950,IVV,625.67,127.93,244531.83
H012035,P186950,AMZN,729.62,279.32,107635.3
H012036,P186950,AAPL,870.36,400.09,430871.37
H012037,P186950,AAPL,987.23,465.68,172865.93
H012038,P186950,AAPL,515.94,128.19,207456.75
H012039,P186950,MSFT,66.98,384.5,26145.79
H012040,P186950,VTI,858.94,91.89,100554.41
H012041,P186950,TSLA,739.19,292.79,253486.5
H012042,P481659,SPY,148.37,236.67,65105.11
H012043,P481659,VTI,810.03,73.8,383656.5
H012044,P481659,IVV,730.04,471.6,245823.28
H012045,P481659,MSFT,682.7,364.91,221476.2
H012046,P481659,TSLA,748.15,348.14,337537.39
H012047,P481659,MSFT,838.98,251.46,115881.7
H012048,P481659,SPY,907.8,301.01,335314.97
H012049,P106676,IVV,109.74,368.67,46137.21
H012050,P106676,GOOGL,568.98,479.96,127428.02
H012051,P106676,GOOGL,142.63,192.09,35997.98
H012052,P106676,AAPL,751.58,176.1,176252.08
H012053,P106676,TSLA,426.67,439.28,98774.55
H012054,P106676,TSLA,245.35,367.25,80645.47
H012055,P106676,AMZN,136.37,228.42,56462.65
H012056,P716556,IVV,816.26,217.31,211890.58
H012057,P716556,AAPL,977.38,210.54,450066.84
H012058,P716556,AMZN,351.66,410.49,124531.53
H012059,P716556,GOOGL,73.94,57.1,6462.77
H012060,P716556,AAPL,126.03,415.88,39062.68
H012061,P539974,MSFT,482.49,443.25,60115.11
H012062,P539974,TSLA,91.24,271.75,12596.2
H012063,P539974,IVV,279.6,242.64,122888.94
H012064,P539974,VTI,981.81,443.98,464695.05
H012065,P539974,TSLA,66.97,497.16,4336.55
H012066,P539974,AMZN,711.69,311.04,354348.11
H012067,P539974,AAPL,785.88,254.73,315089.87
H012068,P539974,VTI,156.11,463.51,76169.3
H012069,P539974,AAPL,768.51,337.69,232106.0
H012070,P539974,MSFT,417.39,492.17,58121.42
H012071,P149058,AMZN,632.21,321.38,241492.53
H012072,P149058,VTI,778.16,243.1,261090.15
H012073,P149058,TSLA,531.48,369.79,120513.51
H012074,P149058,AMZN,830.68,439.51,351660.69
H012075,P149058,TSLA,892.83,399.3,161622.29
H012076,P149058,AMZN,726.98,320.53,172089.75
H012077,P149058,MSFT,486.9,450.78,220951.53
H012078,P149058,AMZN,565.74,187.51,238564.06
H012079,P149058,AMZN,65.48,182.42,30381.54
H012080,P149058,AMZN,937.96,334.44,373734.43
H012081,P597174,AAPL,478.75,223.51,233342.72
H012082,P597174,GOOGL,415.24,151.0,91786.68
H012083,P597174,VTI,191.01,448.87,93137.79
H012084,P597174,IVV,774.72,170.02,331606.61
H012085,P597174,AAPL,305.3,127.0,93256.89
H012086,P597174,TSLA,670.34,289.3,128628.37
H012087,P597174,VTI,220.42,266.33,85831.09
H012088,P597174,AAPL,339.93,375.62,98244.93
H012089,P597174,TSLA,627.42,358.29,213216.0
H012090,P597174,VTI,626.74,407.79,277496.75
H012091,P348563,AMZN,802.89,82.96,372324.09
H012092,P348563,VTI,26.74,435.12,4587.25
H012093,P348563,MSFT,980.34,111.75,106481.2
H012094,P348563,AMZN,263.28,461.21,63287.98
H012095,P348563,GOOGL,176.73,202.56,42924.7
H012096,P348563,GOOGL,385.15,191.69,148276.2
H012097,P348563,AMZN,726.53,305.14,98084.94
H012098,P348563,VTI,748.35,138.82,107112.27
H012099,P289539,AAPL,405.26,486.02,194324.73
H012100,P289539,GOOGL,868.43,247.73,374635.71
H012101,P289539,IVV,667.8,290.19,95767.52
H012102,P289539,AMZN,94.28,365.98,17285.26
H012103,P289539,IVV,256.04,225.11,36692.43
H012104,P289539,TSLA,534.19,140.49,255395.63
H012105,P289539,VTI,318.44,95.42,68040.74
H012106,P289539,MSFT,931.24,334.75,239466.57
H012107,P289539,TSLA,81.6,337.47,15781.46
H012108,P693774,TSLA,377.56,271.95,130753.4
H012109,P693774,AAPL,961.58,304.59,443681.3
H012110,P693774,GOOGL,693.31,343.67,184886.7
H012111,P693774,IVV,630.44,388.84,136277.07
H012112,P143812,VTI,482.17,421.27,200486.94
H012113,P143812,AMZN,698.14,428.53,60325.16
H012114,P143812,MSFT,637.44,204.51,187183.72
H012115,P143812,IVV,412.41,455.23,148819.27
H012116,P823535,TSLA,643.51,443.7,205873.26
H012117,P823535,SPY,404.55,83.41,47848.04
H012118,P823535,AAPL,478.72,456.28,172152.26
H012119,P823535,AAPL,529.66,430.88,86234.65
H012120,P823535,AMZN,886.54,274.57,254722.28
H012121,P937397,VTI,40.16,418.44,19765.63
H012122,P937397,IVV,474.59,261.3,128172.9
H012123,P937397,TSLA,578.17,362.27,179234.4
H012124,P937397,AAPL,342.94,479.61,148724.58
H012125,P937397,VTI,194.07,172.25,96189.16
H012126,P937397,AAPL,524.03,98.08,121913.39
H012127,P937397,IVV,891.52,111.99,372923.39
H012128,P937397,TSLA,742.76,405.37,346025.12
H012129,P270850,AAPL,798.79,230.59,41532.57
H012130,P270850,IVV,53.75,158.7,20992.09
H012131,P270850,VTI,922.46,438.16,361028.82
H012132,P786539,AMZN,366.42,487.53,159431.05
H012133,P786539,GOOGL,837.1,181.65,261001.93
H012134,P786539,AAPL,709.48,176.03,313961.31
H012135,P786539,SPY,338.5,53.52,149715.54
H012136,P786539,IVV,205.58,53.83,31648.93
H012137,P786539,TSLA,517.7,134.71,77866.78
H012138,P786539,IVV,931.45,125.39,118700.82
H012139,P786539,MSFT,952.03,136.32,147964.58
H012140,P399591,TSLA,360.7,347.22,68173.34
H012141,P399591,AMZN,575.75,285.68,52590.97
H012142,P399591,SPY,423.53,336.28,170617.81
H012143,P399591,GOOGL,57.39,76.28,25971.58
H012144,P399591,IVV,156.88,467.87,74666.89
H012145,P399591,AMZN,982.89,342.62,459219.07
H012146,P399591,AAPL,334.67,197.5,122023.44
H012147,P399591,AMZN,619.3,433.51,142525.36
H012148,P399591,TSLA,556.86,270.1,198744.64
H012149,P820976,TSLA,597.04,109.96,195765.57
H012150,P820976,AMZN,416.54,132.36,204893.45
H012151,P820976,IVV,755.75,405.87,183958.38
H012152,P820976,IVV,121.28,470.95,10458.61
H012153,P820976,VTI,196.27,491.48,38777.76
H012154,P820976,AAPL,407.16,85.01,191060.27
H012155,P820976,TSLA,186.97,393.43,39345.93
H012156,P820976,VTI,812.86,482.44,358407.47
H012157,P820976,AMZN,722.24,118.52,253879.06
H012158,P927116,VTI,777.08,62.89,192758.71
H012159,P927116,VTI,506.2,482.39,45335.12
H012160,P927116,IVV,540.19,347.74,139783.94
H012161,P927116,AAPL,345.24,353.26,64750.31
H012162,P918761,MSFT,982.04,80.93,350130.75
H012163,P918761,SPY,246.9,212.69,49632.64
H012164,P918761,AAPL,857.44,268.64,328040.08
H012165,P918761,TSLA,811.65,491.95,244803.74
H012166,P918761,TSLA,327.67,429.13,31148.78
H012167,P918761,AMZN,946.86,220.3,262324.87
H012168,P301100,AAPL,874.1,291.53,328799.52
H012169,P301100,SPY,147.46,356.1,61659.69
H012170,P301100,SPY,397.45,227.14,76678.11
H012171,P301100,GOOGL,626.47,85.61,170661.76
H012172,P301100,SPY,216.4,496.26,42082.12
H012173,P301100,MSFT,175.29,195.49,72175.9
H012174,P301100,AAPL,12.69,96.13,2107.42
H012175,P979846,AAPL,970.06,255.38,312233.4
H012176,P979846,AMZN,719.38,291.01,45124.62
H012177,P979846,GOOGL,101.44,473.29,15844.02
H012178,P979846,TSLA,227.04,50.47,62450.94
H012179,P979846,SPY,800.7,436.07,88633.77
H012180,P979846,VTI,215.57,295.4,82485.15
H012181,P690611,TSLA,679.27,354.27,231956.68
H012182,P690611,AMZN,203.6,448.03,60311.3
H012183,P690611,AAPL,234.4,339.53,46419.44
H012184,P690611,MSFT,618.46,448.98,283937.92
H012185,P690611,IVV,564.02,335.57,84479.77
H012186,P690611,GOOGL,960.84,149.32,386600.32
H012187,P283751,TSLA,470.16,180.62,209004.84
H012188,P283751,AAPL,86.23,124.31,15283.62
H012189,P283751,MSFT,35.73,464.89,6849.03
H012190,P283751,IVV,337.3,169.31,81745.73
H012191,P283751,GOOGL,416.74,99.29,98649.05
H012192,P283751,AMZN,363.96,311.06,72697.7
H012193,P796145,IVV,884.49,467.33,203608.0
H012194,P796145,AMZN,526.76,106.09,192218.67
H012195,P796145,TSLA,384.36,202.12,57476.96
H012196,P796145,AMZN,89.89,369.41,6107.73
H012197,P796145,IVV,701.96,408.6,257163.43
H012198,P796145,SPY,903.97,364.24,418731.17
H012199,P796145,GOOGL,697.67,175.57,205662.75
H012200,P588551,SPY,147.5,59.54,16115.59
H012201,P588551,MSFT,819.9,117.09,364046.58
H012202,P588551,GOOGL,684.11,181.1,310420.32
H012203,P588551,MSFT,508.68,256.53,31240.47
H012204,P588551,VTI,558.84,112.14,239379.36
H012205,P588551,AMZN,875.24,160.3,257770.44
H012206,P588551,TSLA,358.56,281.99,41136.66
H012207,P588551,AMZN,491.73,363.36,219955.16
H012208,P588551,GOOGL,544.42,197.53,231803.97
H012209,P588551,AAPL,275.92,339.68,95586.92
H012210,P232859,IVV,432.33,286.94,112210.01
H012211,P232859,SPY,579.83,388.37,42718.13
H012212,P232859,AMZN,345.82,210.13,168251.64
H012213,P232859,GOOGL,911.22,361.72,390524.33
H012214,P756873,AMZN,850.57,204.03,322376.27
H012215,P756873,TSLA,701.9,177.69,114105.84
H012216,P756873,AAPL,751.17,357.59,296761.77
H012217,P756873,AAPL,45.64,267.51,15061.2
H012218,P756873,AMZN,786.92,162.08,47313.28
H012219,P756873,VTI,85.57,330.18,36936.28
H012220,P756873,AAPL,527.99,153.3,38980.25
H012221,P845813,GOOGL,92.09,259.19,23717.73
H012222,P845813,AAPL,802.19,327.45,176380.35
H012223,P845813,VTI,134.49,234.74,22390.6
H012224,P845813,SPY,607.02,189.14,225378.76
H012225,P845813,SPY,219.84,454.43,83797.43
H012226,P845813,VTI,694.86,451.21,237577.77
H012227,P845813,GOOGL,937.36,384.33,381463.33
H012228,P845813,TSLA,265.78,119.3,78963.98
H012229,P845813,GOOGL,225.32,359.96,36641.68
H012230,P479160,MSFT,921.48,332.45,51475.11
H012231,P479160,MSFT,449.35,113.26,39326.7
H012232,P479160,GOOGL,11.42,496.83,2763.08
H012233,P479160,SPY,272.75,129.95,34142.28
H012234,P479160,AAPL,276.34,115.82,114796.67
H012235,P479160,GOOGL,994.27,196.37,312779.07
H012236,P479160,VTI,528.63,419.85,70976.31
H012237,P218577,IVV,266.21,325.42,28799.01
H012238,P218577,TSLA,548.46,122.79,201788.77
H012239,P218577,VTI,369.59,67.33,72579.8
H012240,P218577,GOOGL,421.71,211.62,45969.15
H012241,P218577,MSFT,101.56,101.51,14022.35
H012242,P497053,VTI,510.78,257.68,139361.75
H012243,P497053,VTI,561.3,133.54,258071.6
H012244,P497053,MSFT,894.19,487.72,275459.68
H012245,P246659,AMZN,835.68,395.44,331914.81
H012246,P246659,TSLA,857.6,302.11,361242.67
H012247,P246659,IVV,616.28,133.03,175432.37
H012248,P246659,IVV,154.39,204.29,55174.16
H012249,P246659,MSFT,684.89,331.02,62061.2
H012250,P246659,TSLA,442.82,257.31,167778.56
H012251,P246659,TSLA,793.74,464.22,190908.01
H012252,P246659,VTI,617.26,143.46,134645.41
H012253,P502171,SPY,943.11,110.72,250120.01
H012254,P502171,TSLA,137.65,397.52,10714.84
H012255,P502171,GOOGL,949.1,292.68,348968.43
H012256,P502171,AMZN,582.84,209.01,197164.18
H012257,P502171,TSLA,129.86,298.89,18088.11
H012258,P502171,IVV,702.89,266.01,274427.57
H012259,P502171,SPY,115.62,160.13,17028.76
H012260,P502171,AAPL,954.34,208.09,412477.94
H012261,P502171,AAPL,881.54,213.99,346335.38
H012262,P502171,TSLA,287.67,451.74,131039.54
H012263,P459421,TSLA,355.09,282.85,83337.56
H012264,P459421,AMZN,543.41,463.26,233274.92
H012265,P459421,SPY,831.87,289.51,169831.71
H012266,P459421,GOOGL,487.0,365.66,175981.06
H012267,P459421,AAPL,447.34,441.42,111523.38
H012268,P459421,AAPL,339.28,241.1,88873.09
H012269,P459421,SPY,910.6,227.81,416062.87
H012270,P459421,VTI,45.73,315.68,22611.6
H012271,P459421,SPY,816.31,204.69,134114.7
H012272,P580071,AAPL,646.65,340.49,236993.03
H012273,P580071,MSFT,770.58,374.94,205168.79
H012274,P580071,IVV,519.27,382.36,183299.53
H012275,P580071,TSLA,651.02,134.6,267431.52
H012276,P580071,SPY,646.29,310.47,180445.44
H012277,P580071,AMZN,102.19,192.51,38102.81
H012278,P812614,AAPL,610.08,350.13,42910.59
H012279,P812614,AAPL,467.48,235.17,187974.16
H012280,P812614,SPY,251.98,339.12,105702.16
H012281,P812614,VTI,165.64,236.53,76259.78
H012282,P812614,IVV,463.1,201.94,160932.49
H012283,P812614,AMZN,697.38,440.34,160786.7
H012284,P812614,VTI,586.63,414.72,146590.91
H012285,P812614,VTI,531.83,427.66,240878.01
H012286,P812614,GOOGL,196.53,219.32,78306.38
H012287,P856933,MSFT,415.45,180.55,102626.04
H012288,P856933,IVV,183.78,326.85,40756.39
H012289,P856933,SPY,794.49,479.19,274330.66
H012290,P856933,SPY,88.85,396.6,27879.76
H012291,P856933,SPY,947.78,237.32,413096.31
H012292,P856933,MSFT,333.01,309.79,133721.76
H012293,P856933,MSFT,989.19,95.42,379858.97
H012294,P856933,IVV,563.09,440.16,121011.96
H012295,P856933,MSFT,18.12,384.65,3916.29
H012296,P856933,SPY,283.04,337.85,58115.86
H012297,P125032,GOOGL,876.14,59.49,119687.56
H012298,P125032,AMZN,600.53,468.56,95138.03
H012299,P125032,AMZN,125.9,393.99,9015.79
H012300,P125032,AAPL,138.35,239.52,64743.01
H012301,P125032,GOOGL,728.0,326.99,45796.42
H012302,P125032,IVV,909.86,327.92,146803.24
H012303,P125032,GOOGL,972.05,258.83,69849.93
H012304,P125032,GOOGL,672.24,63.43,169549.17
H012305,P353471,IVV,12.07,51.86,3805.77
H012306,P353471,SPY,299.9,495.98,39676.23
H012307,P353471,AMZN,751.52,126.23,236622.82
H012308,P353471,VTI,225.0,403.26,88370.56
H012309,P258005,MSFT,542.06,407.55,88594.35
H012310,P258005,SPY,710.62,350.71,245673.01
H012311,P258005,GOOGL,878.97,259.39,367850.02
H012312,P801755,MSFT,900.81,100.25,291869.16
H012313,P801755,AAPL,496.13,62.94,27327.11
H012314,P801755,GOOGL,962.38,340.74,125946.65
H012315,P801755,GOOGL,236.48,326.88,106148.12
H012316,P801755,GOOGL,330.59,160.31,96585.41
H012317,P801755,MSFT,419.14,226.93,145313.7
H012318,P801755,TSLA,603.92,208.23,97586.11
H012319,P801755,AMZN,824.79,169.37,191340.91
H012320,P801755,IVV,472.59,312.5,149263.38
H012321,P799694,MSFT,317.47,339.86,137505.23
H012322,P799694,TSLA,53.59,433.92,2839.39
H012323,P799694,GOOGL,704.9,201.5,344313.67
H012324,P799694,GOOGL,774.74,275.28,365334.26
H012325,P300163,AMZN,511.82,351.75,168880.05
H012326,P300163,GOOGL,742.44,234.86,186784.92
H012327,P300163,IVV,752.8,475.41,297889.93
H012328,P300163,AAPL,191.52,402.94,83854.93
H012329,P921670,TSLA,608.02,128.98,48155.19
H012330,P921670,GOOGL,549.96,173.68,234782.12
H012331,P921670,AMZN,58.4,94.12,23816.76
H012332,P921670,TSLA,867.45,429.0,225622.93
H012333,P921670,IVV,537.96,224.81,222344.18
H012334,P921670,AAPL,849.49,135.1,314949.15
H012335,P921670,TSLA,648.01,430.07,319365.71
H012336,P921670,AAPL,852.9,220.39,367525.68
H012337,P921670,IVV,816.58,467.36,190315.87
H012338,P921670,GOOGL,311.48,453.92,143730.58
H012339,P489893,VTI,105.14,386.17,23607.18
H012340,P489893,SPY,599.9,154.35,119668.58
H012341,P489893,MSFT,185.97,157.26,19890.14
H012342,P489893,AMZN,558.16,255.0,232234.94
H012343,P489893,GOOGL,247.42,200.99,21968.65
H012344,P489893,MSFT,129.83,485.78,23341.11
H012345,P489893,GOOGL,755.84,439.94,169361.89
H012346,P489893,MSFT,582.29,259.61,248165.16
H012347,P431228,VTI,326.47,262.48,122055.29
H012348,P431228,AMZN,232.25,462.14,64178.09
H012349,P431228,GOOGL,317.21,50.5,153011.31
H012350,P431228,TSLA,229.19,108.93,92107.32
H012351,P431228,AAPL,648.58,307.49,163462.46
H012352,P431228,GOOGL,442.88,320.94,194140.99
H012353,P431228,VTI,447.94,491.04,50161.11
H012354,P431228,IVV,252.52,480.69,16678.16
H012355,P431228,TSLA,489.08,196.74,148579.98
H012356,P813075,TSLA,352.94,498.44,156275.41
H012357,P813075,VTI,899.11,205.41,290462.76
H012358,P813075,AAPL,119.44,202.57,21238.0
H012359,P813075,AAPL,801.51,255.97,254057.56
H012360,P813075,AMZN,79.72,282.63,37984.99
H012361,P900833,VTI,753.37,477.88,368969.35
H012362,P900833,AAPL,296.27,107.05,34019.37
H012363,P900833,AAPL,326.94,75.87,147691.25
H012364,P900833,VTI,437.88,159.04,43628.34
H012365,P900833,AMZN,560.58,468.6,140153.11
H012366,P900833,MSFT,595.83,396.51,265510.99
H012367,P900833,SPY,532.73,358.05,170143.71
H012368,P900833,GOOGL,63.47,353.35,30353.21
H012369,P900833,TSLA,455.77,231.42,34085.98
H012370,P900833,GOOGL,238.43,58.79,86165.04
H012371,P134934,TSLA,306.34,185.4,74913.43
H012372,P134934,TSLA,535.11,144.32,102497.58
H012373,P134934,AAPL,811.52,175.39,96702.66
H012374,P134934,IVV,211.24,492.4,67975.76
H012375,P134934,AAPL,475.76,160.59,88615.44
H012376,P134934,VTI,889.18,372.65,175538.98
H012377,P134934,IVV,752.1,387.21,294283.69
H012378,P134934,IVV,274.92,315.14,83623.89
H012379,P134934,TSLA,245.33,486.25,52048.06
H012380,P134934,TSLA,14.84,288.74,6021.68
H012381,P644441,SPY,631.95,317.92,134254.19
H012382,P644441,AMZN,618.62,72.03,139823.93
H012383,P644441,SPY,248.53,408.23,39257.11
H012384,P644441,IVV,989.21,61.59,445354.95
H012385,P644441,AMZN,92.73,72.8,37595.01
H012386,P644441,VTI,742.73,400.18,342848.61
H012387,P520490,IVV,704.62,339.74,51649.24
H012388,P520490,GOOGL,333.59,435.4,114389.46
H012389,P520490,SPY,93.7,485.61,37473.41
H012390,P520490,MSFT,955.27,341.41,208811.31
H012391,P796170,MSFT,100.35,251.14,29330.8
H012392,P796170,AMZN,832.57,351.47,299980.34
H012393,P796170,MSFT,883.47,66.12,242982.75
H012394,P796170,VTI,249.11,344.46,85317.21
H012395,P796170,VTI,358.81,482.46,65994.19
H012396,P796170,MSFT,730.82,229.93,65896.86
H012397,P796170,AAPL,472.96,179.47,60663.62
H012398,P796170,AMZN,106.0,394.51,15815.25
H012399,P796170,TSLA,176.45,157.49,43193.53
H012400,P628868,MSFT,91.61,182.39,32634.74
H012401,P628868,GOOGL,932.86,149.2,150305.6
H012402,P628868,AMZN,147.1,436.94,36270.91
H012403,P990594,TSLA,194.39,325.97,56989.48
H012404,P990594,MSFT,781.0,461.32,195157.7
H012405,P990594,GOOGL,614.68,484.35,283932.56
H012406,P990594,GOOGL,862.49,309.03,419828.26
H012407,P990594,GOOGL,269.73,344.84,107784.22
H012408,P182075,VTI,533.55,265.15,132761.28
H012409,P182075,SPY,737.72,65.87,290611.44
H012410,P182075,AAPL,287.63,232.22,41556.01
H012411,P182075,VTI,924.98,343.12,111906.95
H012412,P182075,IVV,95.31,476.5,19332.16
H012413,P182075,VTI,976.91,172.28,404083.79
H012414,P182075,AMZN,974.3,235.59,85148.81
H012415,P642496,AMZN,332.34,348.62,34861.59
H012416,P642496,SPY,406.96,350.0,201156.13
H012417,P642496,TSLA,283.61,98.95,130071.58
H012418,P642496,SPY,454.66,55.95,107055.74
H012419,P642496,AMZN,453.98,206.07,69551.88
H012420,P642496,AAPL,149.54,435.36,40595.27
H012421,P642496,AMZN,852.97,83.17,60703.48
H012422,P642496,VTI,602.36,361.66,103175.29
H012423,P642496,MSFT,531.95,221.25,142640.96
H012424,P645551,MSFT,585.4,400.43,78499.64
H012425,P645551,AAPL,896.43,340.77,301107.31
H012426,P645551,IVV,647.24,425.06,85712.75
H012427,P645551,IVV,422.76,470.92,203612.36
H012428,P290299,SPY,927.87,179.13,196539.4
H012429,P290299,AMZN,613.09,232.49,149749.15
H012430,P290299,AAPL,293.99,489.98,58525.31
H012431,P290299,MSFT,465.86,73.78,202902.0
H012432,P290299,MSFT,437.89,361.2,36205.2
H012433,P290299,AMZN,164.05,450.3,56199.55
H012434,P290299,AAPL,821.17,382.08,164175.8
H012435,P290299,IVV,104.91,433.71,7707.66
H012436,P290299,IVV,90.7,419.14,22703.74
H012437,P971774,MSFT,837.47,474.8,156255.43
H012438,P971774,AMZN,433.18,297.64,58542.9
H012439,P971774,VTI,413.77,481.27,108790.73
H012440,P971774,GOOGL,371.04,252.75,32977.98
H012441,P971774,IVV,956.41,353.74,258785.73
H012442,P971774,GOOGL,206.31,278.62,97601.55
H012443,P971774,VTI,35.93,184.05,8105.62
H012444,P971774,MSFT,749.74,83.67,305744.54
H012445,P897658,AAPL,341.73,230.95,162618.28
H012446,P897658,MSFT,128.38,66.6,18902.29
H012447,P897658,SPY,67.16,236.75,8418.57
H012448,P455906,MSFT,397.98,351.32,186605.67
H012449,P455906,AMZN,715.83,67.66,156041.33
H012450,P455906,TSLA,491.16,430.77,150107.31
H012451,P455906,AAPL,247.27,175.23,83353.48
H012452,P455906,AAPL,687.95,308.24,166506.61
H012453,P455906,VTI,249.96,366.79,19333.34
H012454,P455906,AMZN,971.69,125.03,338485.63
H012455,P135838,TSLA,568.09,330.39,113482.69
H012456,P135838,AMZN,580.4,214.63,39758.86
H012457,P135838,GOOGL,219.52,107.63,102263.12
H012458,P135838,IVV,990.11,407.54,389357.11
H012459,P483880,AAPL,157.52,353.79,69876.42
H012460,P483880,AMZN,600.39,291.73,194947.25
H012461,P483880,GOOGL,393.13,268.23,111285.94
H012462,P483880,GOOGL,462.26,460.36,67803.67
H012463,P483880,SPY,424.97,82.11,148602.83
H012464,P483880,AMZN,233.84,294.52,113179.0
H012465,P257736,TSLA,767.07,363.14,366418.31
H012466,P257736,TSLA,197.87,156.5,54111.08
H012467,P257736,AAPL,216.2,339.43,31749.01
H012468,P257736,MSFT,338.85,284.58,160851.79
H012469,P257736,IVV,605.88,81.56,119487.22
H012470,P257736,AMZN,864.27,120.34,212951.92
H012471,P257736,TSLA,131.41,468.07,15859.72
H012472,P257736,VTI,761.2,249.05,198737.28
H012473,P247838,IVV,725.19,80.08,64946.54
H012474,P247838,GOOGL,569.12,195.32,140993.14
H012475,P247838,VTI,337.87,412.87,97302.17
H012476,P247838,GOOGL,80.44,227.15,21281.33
H012477,P247838,TSLA,433.35,136.21,116534.66
H012478,P247838,MSFT,702.46,387.74,286084.61
H012479,P247838,AMZN,222.17,284.78,17478.67
H012480,P247838,TSLA,149.67,313.96,67446.13
H012481,P247838,SPY,470.51,474.09,213215.5
H012482,P520977,VTI,263.44,70.13,94633.09
H012483,P520977,VTI,994.85,84.13,387891.91
H012484,P520977,VTI,985.23,359.82,177523.01
H012485,P520977,SPY,526.97,370.16,129067.15
H012486,P520977,AAPL,618.99,124.83,68396.74
H012487,P520977,VTI,117.09,171.13,15485.23
H012488,P520977,IVV,766.29,337.11,336287.18
H012489,P520977,VTI,236.61,424.89,115791.22
H012490,P520977,MSFT,87.27,62.77,33835.78
H012491,P520977,MSFT,578.02,437.22,177309.41
H012492,P127294,AMZN,810.83,170.76,192512.21
H012493,P127294,TSLA,325.05,136.71,137511.65
H012494,P127294,AAPL,577.77,235.62,118377.67
H012495,P127294,AMZN,493.87,471.65,50868.0
H012496,P127294,SPY,722.29,74.7,276786.86
H012497,P127294,VTI,515.41,184.15,116707.76
H012498,P127294,IVV,530.53,428.45,42255.28
H012499,P370023,VTI,953.68,495.47,362367.44
H012500,P370023,MSFT,904.6,402.69,125909.25
H012501,P370023,MSFT,576.51,314.33,181973.03
H012502,P370023,SPY,216.71,237.72,68080.14
H012503,P689880,IVV,18.6,319.55,3501.21
H012504,P689880,IVV,489.46,336.39,196577.22
H012505,P689880,TSLA,429.0,398.76,160509.77
H012506,P689880,VTI,867.83,92.17,170559.39
H012507,P689880,VTI,912.8,141.64,229552.62
H012508,P506665,TSLA,817.87,346.09,261860.69
H012509,P506665,VTI,92.91,406.21,15152.97
H012510,P506665,TSLA,711.77,178.32,224068.39
H012511,P506665,AMZN,490.59,402.8,113164.51
H012512,P506665,GOOGL,48.1,389.93,9907.77
H012513,P506665,TSLA,714.74,299.19,306581.33
H012514,P506665,SPY,610.07,370.92,36648.4
H012515,P506665,MSFT,200.4,67.18,96650.83
H012516,P506665,AMZN,210.36,260.36,71444.98
H012517,P506665,AAPL,404.48,269.04,182398.58
H012518,P488078,GOOGL,891.63,234.75,383815.57
H012519,P488078,AMZN,331.7,176.26,38999.3
