portfolio_id,client_id,portfolio_name,total_value,currency,creation_date
P580006,745,Conservative Wealth Plan Portfolio,991166.37,USD,2019-11-15
P200531,745,High-Yield Income Portfolio,181307.79,USD,2022-03-18
P556211,746,High-Yield Income Portfolio,150899.16,CHF,2016-06-12
P581522,746,Balanced Growth Portfolio,151266.5,CHF,2018-02-28
P908431,746,Sustainable Investment Portfolio,642443.47,EUR,2015-05-21
P524280,747,Balanced Growth Portfolio,549395.87,EUR,2019-12-26
P559673,747,Balanced Growth Portfolio,848573.72,USD,2020-11-05
P634806,747,High-Yield Income Portfolio,832577.38,EUR,2024-10-30
P994769,748,Global Diversification Portfolio,656865.02,USD,2015-01-05
P910824,749,High-Yield Income Portfolio,851323.15,USD,2024-04-20
P855493,749,Conservative Wealth Plan Portfolio,717315.65,USD,2015-09-16
P896457,749,Conservative Wealth Plan Portfolio,678185.88,EUR,2018-06-28
P114050,750,Global Diversification Portfolio,646437.0,CHF,2018-12-08
P227465,750,Dynamic Opportunities Portfolio,689164.72,CHF,2019-06-07
P347494,750,Global Diversification Portfolio,217067.6,USD,2021-08-09
P484334,751,Conservative Wealth Plan Portfolio,232625.36,EUR,2024-09-10
P559238,751,Balanced Growth Portfolio,917435.13,USD,2021-01-13
P498614,751,High-Yield Income Portfolio,166456.87,EUR,2023-09-27
P361261,752,Global Diversification Portfolio,383627.95,EUR,2022-06-01
P975307,752,Global Diversification Portfolio,795120.19,USD,2015-03-16
P190990,753,Dynamic Opportunities Portfolio,710943.31,USD,2020-09-07
P895775,754,High-Yield Income Portfolio,122531.85,CHF,2018-10-10
P956353,755,Conservative Wealth Plan Portfolio,970193.39,EUR,2016-11-22
P305707,755,Sustainable Investment Portfolio,413462.07,EUR,2020-12-30
P373639,755,Dynamic Opportunities Portfolio,264274.09,USD,2020-05-31
P704018,756,Conservative Wealth Plan Portfolio,795135.64,CHF,2015-02-21
P584461,756,Global Diversification Portfolio,728308.98,EUR,2023-01-28
P837700,756,Global Diversification Portfolio,59062.56,EUR,2022-05-17
P147785,757,Sustainable Investment Portfolio,558870.39,USD,2019-10-31
P436331,758,Conservative Wealth Plan Portfolio,248487.01,USD,2023-04-02
P281182,759,High-Yield Income Portfolio,976382.43,USD,2022-09-11
P175031,759,Dynamic Opportunities Portfolio,424591.98,CHF,2020-02-28
P753032,759,Conservative Wealth Plan Portfolio,117422.44,CHF,2019-10-29
P881533,760,Dynamic Opportunities Portfolio,138587.26,CHF,2019-02-23
P480458,760,Global Diversification Portfolio,75053.78,EUR,2021-12-15
P214119,761,Sustainable Investment Portfolio,549775.51,USD,2021-04-06
P487256,761,Balanced Growth Portfolio,102235.87,EUR,2015-06-26
P846822,762,Dynamic Opportunities Portfolio,577063.36,USD,2017-10-11
P354642,762,Dynamic Opportunities Portfolio,252086.31,CHF,2018-05-28
P222407,762,High-Yield Income Portfolio,233686.78,CHF,2022-12-04
P654018,763,High-Yield Income Portfolio,645460.74,EUR,2015-06-09
P247161,763,Conservative Wealth Plan Portfolio,999581.97,USD,2020-03-06
P443132,764,High-Yield Income Portfolio,904677.09,USD,2019-04-21
P405329,764,Dynamic Opportunities Portfolio,957697.58,EUR,2023-10-22
P491839,764,Balanced Growth Portfolio,220230.0,EUR,2024-02-01
P228011,765,Global Diversification Portfolio,663195.38,CHF,2016-12-20
P735192,765,Sustainable Investment Portfolio,231789.33,EUR,2023-10-06
P260164,766,Conservative Wealth Plan Portfolio,973875.35,CHF,2022-10-03
P636523,766,Conservative Wealth Plan Portfolio,487212.76,EUR,2016-06-27
P307381,766,Global Diversification Portfolio,875606.35,USD,2023-09-17
P970894,767,Sustainable Investment Portfolio,91735.79,EUR,2023-08-19
P635377,767,Sustainable Investment Portfolio,581734.01,CHF,2016-06-27
P487436,768,Balanced Growth Portfolio,159629.35,EUR,2020-05-07
P237679,769,Conservative Wealth Plan Portfolio,306628.65,CHF,2018-03-25
P145346,769,High-Yield Income Portfolio,513804.77,USD,2018-02-25
P880431,770,Conservative Wealth Plan Portfolio,118586.07,USD,2020-03-04
P301482,770,Balanced Growth Portfolio,225414.33,EUR,2024-06-05
P669428,770,Sustainable Investment Portfolio,616536.74,USD,2019-10-11
P398234,771,Balanced Growth Portfolio,81496.3,EUR,2022-12-26
P425997,772,Sustainable Investment Portfolio,483025.06,CHF,2019-12-31
P586422,773,Dynamic Opportunities Portfolio,971257.15,USD,2022-10-06
P825104,774,High-Yield Income Portfolio,912316.42,USD,2021-06-14
P391790,774,Sustainable Investment Portfolio,456213.13,EUR,2019-11-30
P102532,775,Conservative Wealth Plan Portfolio,407451.28,CHF,2017-08-17
P943083,775,Dynamic Opportunities Portfolio,597099.24,USD,2018-08-23
P324213,775,Dynamic Opportunities Portfolio,877903.81,USD,2019-12-03
P999207,776,Global Diversification Portfolio,101795.21,EUR,2016-04-24
P598757,777,Conservative Wealth Plan Portfolio,279022.61,USD,2022-04-15
P600338,778,Sustainable Investment Portfolio,802196.85,CHF,2018-01-25
P618355,779,High-Yield Income Portfolio,883893.35,USD,2022-07-04
P181870,779,High-Yield Income Portfolio,280265.97,CHF,2019-11-16
P419644,779,Balanced Growth Portfolio,78581.91,CHF,2022-09-22
P269253,780,Sustainable Investment Portfolio,492134.5,CHF,2019-12-12
P986994,780,Balanced Growth Portfolio,592313.05,EUR,2022-05-11
P526904,780,Conservative Wealth Plan Portfolio,279596.32,CHF,2020-05-06
P759384,781,High-Yield Income Portfolio,916006.63,EUR,2022-03-18
P660662,781,Dynamic Opportunities Portfolio,140497.84,EUR,2024-11-24
P541606,782,Dynamic Opportunities Portfolio,278334.73,EUR,2017-05-04
P250283,782,Conservative Wealth Plan Portfolio,540665.7,USD,2020-03-18
P232507,782,Dynamic Opportunities Portfolio,980149.71,EUR,2024-05-11
P828916,783,High-Yield Income Portfolio,453342.4,CHF,2017-12-23
P150182,783,Sustainable Investment Portfolio,131394.43,EUR,2018-10-14
P346546,784,Sustainable Investment Portfolio,610342.91,CHF,2022-03-11
P511001,785,Sustainable Investment Portfolio,717399.98,USD,2022-11-18
P391235,786,Global Diversification Portfolio,410007.73,USD,2015-12-09
P266753,786,Conservative Wealth Plan Portfolio,892093.9,USD,2018-04-18
P142375,786,Balanced Growth Portfolio,816192.0,CHF,2024-12-12
P585501,787,Conservative Wealth Plan Portfolio,916284.94,USD,2019-05-06
P121021,787,Balanced Growth Portfolio,206977.9,USD,2023-02-07
P307388,788,Global Diversification Portfolio,147517.36,USD,2023-03-21
P338464,788,Dynamic Opportunities Portfolio,755323.85,USD,2015-05-24
P945601,788,Dynamic Opportunities Portfolio,702383.62,EUR,2019-12-30
P140073,789,Global Diversification Portfolio,399601.91,CHF,2015-01-07
P186311,790,Sustainable Investment Portfolio,68052.77,EUR,2020-05-22
P490704,790,Balanced Growth Portfolio,220243.79,USD,2016-03-24
P395719,790,Dynamic Opportunities Portfolio,389150.29,EUR,2024-09-13
P675000,791,Global Diversification Portfolio,853635.46,EUR,2019-09-09
P356889,791,Sustainable Investment Portfolio,970469.77,CHF,2020-03-12
P660346,791,Global Diversification Portfolio,763498.92,CHF,2019-11-13
P216423,792,Dynamic Opportunities Portfolio,222708.09,CHF,2018-01-24
P534002,793,Sustainable Investment Portfolio,141976.06,EUR,2020-02-06
P344260,793,Dynamic Opportunities Portfolio,439713.73,CHF,2022-09-27
P947806,793,Sustainable Investment Portfolio,331903.32,USD,2019-11-20
P700569,794,High-Yield Income Portfolio,695691.44,EUR,2018-08-05
P620125,794,Balanced Growth Portfolio,281179.16,EUR,2023-01-20
P984947,795,Dynamic Opportunities Portfolio,604451.23,EUR,2020-05-10
P274336,795,High-Yield Income Portfolio,887375.87,EUR,2023-09-29
P987524,795,Sustainable Investment Portfolio,351674.61,USD,2016-06-03
P576338,796,Global Diversification Portfolio,325580.38,EUR,2017-11-12
P244861,796,Balanced Growth Portfolio,113146.98,USD,2015-08-08
P377095,797,Balanced Growth Portfolio,477821.12,EUR,2016-10-14
P217270,797,Balanced Growth Portfolio,876432.62,USD,2019-03-05
P318843,798,Conservative Wealth Plan Portfolio,533326.05,USD,2024-12-14
P309398,798,Sustainable Investment Portfolio,250354.25,EUR,2016-05-09
P561692,799,Conservative Wealth Plan Portfolio,932824.71,CHF,2015-02-18
P762469,799,Balanced Growth Portfolio,815230.69,USD,2021-11-19
P813086,799,Sustainable Investment Portfolio,933644.23,EUR,2023-04-19
P954985,800,High-Yield Income Portfolio,537853.5,CHF,2021-11-07
P499846,800,Conservative Wealth Plan Portfolio,938974.38,EUR,2022-01-30
P494882,801,Global Diversification Portfolio,725975.58,CHF,2023-03-21
P346487,802,High-Yield Income Portfolio,355885.26,EUR,2019-07-04
P136641,803,Balanced Growth Portfolio,597470.98,EUR,2017-01-30
P893601,803,Dynamic Opportunities Portfolio,933697.25,EUR,2019-11-16
P823775,803,Balanced Growth Portfolio,917839.38,USD,2020-11-26
P192147,804,High-Yield Income Portfolio,683569.74,CHF,2022-12-28
P466328,804,Conservative Wealth Plan Portfolio,898785.75,EUR,2022-12-07
P230841,804,Sustainable Investment Portfolio,300716.12,EUR,2015-11-23
P539096,805,High-Yield Income Portfolio,635751.89,USD,2022-06-20
P473461,806,Conservative Wealth Plan Portfolio,514449.29,EUR,2017-05-23
P673508,806,Dynamic Opportunities Portfolio,320115.88,USD,2019-12-16
P519497,807,Dynamic Opportunities Portfolio,459516.84,EUR,2016-06-09
P280571,808,High-Yield Income Portfolio,522695.09,USD,2022-10-04
P787766,809,Global Diversification Portfolio,332752.3,EUR,2024-04-04
P889785,809,Global Diversification Portfolio,462031.53,CHF,2018-02-16
P799385,809,Conservative Wealth Plan Portfolio,610064.43,CHF,2019-07-05
P472005,810,Global Diversification Portfolio,171732.07,EUR,2015-01-02
P587440,810,Dynamic Opportunities Portfolio,191382.99,EUR,2019-07-24
P273300,811,Conservative Wealth Plan Portfolio,944792.17,USD,2018-09-17
P407542,811,Global Diversification Portfolio,583515.8,EUR,2018-11-04
P576523,811,Dynamic Opportunities Portfolio,290797.37,EUR,2019-04-05
P575118,812,High-Yield Income Portfolio,163540.76,CHF,2023-02-17
P378964,812,Global Diversification Portfolio,942076.01,EUR,2020-03-04
P900183,813,Dynamic Opportunities Portfolio,624500.68,EUR,2016-07-12
P284401,813,Sustainable Investment Portfolio,414983.75,CHF,2020-09-04
P958675,814,Balanced Growth Portfolio,832992.7,USD,2017-02-02
P985303,814,Sustainable Investment Portfolio,803833.56,USD,2016-11-02
P163900,815,High-Yield Income Portfolio,461095.49,CHF,2023-08-31
P683357,815,Conservative Wealth Plan Portfolio,723897.43,CHF,2020-09-27
P630092,816,Sustainable Investment Portfolio,398025.03,EUR,2015-10-02
P282996,817,Balanced Growth Portfolio,242944.43,EUR,2015-02-24
P387471,817,Sustainable Investment Portfolio,915826.58,USD,2022-06-29
P630603,817,Global Diversification Portfolio,279833.33,CHF,2015-03-17
P344900,818,Global Diversification Portfolio,708446.68,EUR,2016-04-24
P578848,819,Sustainable Investment Portfolio,826107.82,CHF,2021-04-29
P707554,819,Sustainable Investment Portfolio,759314.99,CHF,2022-06-15
P872976,820,Conservative Wealth Plan Portfolio,577785.54,CHF,2023-02-04
P523509,821,Conservative Wealth Plan Portfolio,52293.73,EUR,2019-01-31
P910328,822,Global Diversification Portfolio,625053.21,CHF,2019-06-29
P407176,822,Dynamic Opportunities Portfolio,915633.22,EUR,2017-12-12
P990263,823,Balanced Growth Portfolio,762738.54,EUR,2019-04-29
P198571,823,Dynamic Opportunities Portfolio,516615.7,EUR,2017-12-11
P407059,823,Sustainable Investment Portfolio,194731.02,USD,2024-12-07
P638980,824,Sustainable Investment Portfolio,666035.66,CHF,2018-08-09
P873634,825,High-Yield Income Portfolio,305654.96,CHF,2022-08-16
P142625,825,Conservative Wealth Plan Portfolio,661470.4,CHF,2024-05-08
P732895,826,Global Diversification Portfolio,437108.31,CHF,2016-05-13
P148908,826,Balanced Growth Portfolio,267028.83,USD,2019-04-24
P968500,826,Conservative Wealth Plan Portfolio,417488.07,CHF,2024-08-18
P283519,827,Dynamic Opportunities Portfolio,642057.07,EUR,2019-12-20
P373125,828,Sustainable Investment Portfolio,512069.8,CHF,2022-11-07
P800075,828,Balanced Growth Portfolio,443891.85,USD,2023-01-02
P112470,828,Balanced Growth Portfolio,440388.02,CHF,2023-09-16
P388439,829,Conservative Wealth Plan Portfolio,473577.05,EUR,2015-12-29
P251157,830,Global Diversification Portfolio,313016.13,EUR,2020-08-19
P131530,830,Conservative Wealth Plan Portfolio,264779.46,USD,2015-12-29
P389843,830,Global Diversification Portfolio,634841.83,USD,2018-11-10
P555151,831,Global Diversification Portfolio,989453.84,EUR,2015-10-28
P196489,831,Conservative Wealth Plan Portfolio,340121.04,EUR,2018-02-18
P339248,832,Dynamic Opportunities Portfolio,651966.54,USD,2015-12-29
P975851,832,Sustainable Investment Portfolio,298217.18,CHF,2022-03-26
P225009,832,Dynamic Opportunities Portfolio,435176.19,USD,2020-12-31
P522473,833,Sustainable Investment Portfolio,982087.58,USD,2024-03-14
P554312,833,Sustainable Investment Portfolio,240600.46,USD,2019-05-16
P275759,833,Dynamic Opportunities Portfolio,983570.15,CHF,2015-04-06
P311946,834,Balanced Growth Portfolio,698551.46,USD,2017-05-30
P862879,835,Sustainable Investment Portfolio,50262.01,EUR,2021-03-10
P469537,836,Conservative Wealth Plan Portfolio,622579.1,USD,2022-04-06
P205978,837,Global Diversification Portfolio,847857.49,EUR,2016-02-22
P133645,837,Global Diversification Portfolio,468527.01,CHF,2023-10-13
P451412,838,Dynamic Opportunities Portfolio,75403.49,CHF,2018-01-09
P536321,839,Global Diversification Portfolio,769570.62,USD,2022-05-04
P486664,839,Conservative Wealth Plan Portfolio,944054.06,EUR,2021-07-30
P739533,839,Global Diversification Portfolio,692189.39,EUR,2021-06-06
P895428,840,High-Yield Income Portfolio,471006.52,EUR,2022-02-04
P164343,841,Dynamic Opportunities Portfolio,827572.16,EUR,2015-08-11
P242269,841,High-Yield Income Portfolio,689723.59,CHF,2019-03-11
P731707,841,Balanced Growth Portfolio,965576.4,EUR,2021-09-26
P167191,842,Sustainable Investment Portfolio,721677.52,EUR,2016-08-26
P953361,842,Sustainable Investment Portfolio,127035.76,USD,2019-01-04
P869629,842,High-Yield Income Portfolio,493532.9,CHF,2024-12-21
P984777,843,Balanced Growth Portfolio,325687.18,EUR,2021-07-17
P233245,843,Global Diversification Portfolio,986017.73,CHF,2022-06-11
P643249,843,Conservative Wealth Plan Portfolio,725682.48,EUR,2017-07-31
P949100,844,Balanced Growth Portfolio,973837.61,CHF,2023-02-28
P365334,845,Sustainable Investment Portfolio,489878.27,USD,2024-04-14
P199064,845,Dynamic Opportunities Portfolio,71763.38,CHF,2015-08-24
P243123,846,Balanced Growth Portfolio,273805.9,CHF,2019-06-03
P770721,846,Conservative Wealth Plan Portfolio,735414.46,USD,2019-09-28
P356251,847,Conservative Wealth Plan Portfolio,556410.74,EUR,2017-12-14
P372208,847,Global Diversification Portfolio,734853.97,EUR,2024-08-03
P592468,848,Global Diversification Portfolio,649259.83,CHF,2021-07-24
P826892,848,Balanced Growth Portfolio,455995.61,USD,2019-11-22
P269816,849,Sustainable Investment Portfolio,258311.73,USD,2019-06-19
P484295,850,Global Diversification Portfolio,732483.1,EUR,2020-10-24
P468352,850,Conservative Wealth Plan Portfolio,737843.61,CHF,2018-02-28
P867182,851,Conservative Wealth Plan Portfolio,142888.37,EUR,2022-04-30
P345041,851,Global Diversification Portfolio,931186.8,USD,2018-11-20
P376384,851,Balanced Growth Portfolio,959634.51,USD,2020-07-02
P325124,852,High-Yield Income Portfolio,65881.87,CHF,2019-03-12
P738583,853,Sustainable Investment Portfolio,844685.26,CHF,2019-08-22
P688107,853,Conservative Wealth Plan Portfolio,158833.56,CHF,2020-06-22
P907241,854,Global Diversification Portfolio,95712.83,CHF,2020-07-18
P186204,854,Global Diversification Portfolio,995918.56,USD,2022-03-13
P571230,854,High-Yield Income Portfolio,479174.11,EUR,2016-10-22
P541933,855,Sustainable Investment Portfolio,602534.21,EUR,2023-11-18
P958279,855,Conservative Wealth Plan Portfolio,885115.3,EUR,2023-07-09
P283227,855,Dynamic Opportunities Portfolio,153858.13,EUR,2021-10-31
P248521,856,Sustainable Investment Portfolio,431932.67,EUR,2022-06-21
P113175,856,High-Yield Income Portfolio,918595.05,EUR,2022-08-28
P396637,856,High-Yield Income Portfolio,938020.22,EUR,2020-03-31
P121119,857,Sustainable Investment Portfolio,105762.12,EUR,2018-01-12
P908501,858,High-Yield Income Portfolio,769612.92,USD,2016-10-11
P223573,858,Balanced Growth Portfolio,326513.92,USD,2024-06-27
P270717,859,Conservative Wealth Plan Portfolio,242017.84,EUR,2015-10-18
P893600,859,High-Yield Income Portfolio,547453.46,CHF,2023-12-08
P237256,859,Balanced Growth Portfolio,489869.85,USD,2024-05-15
P956837,860,Dynamic Opportunities Portfolio,54817.28,CHF,2018-08-08
P577374,860,Balanced Growth Portfolio,327684.9,USD,2024-08-21
P519275,860,Dynamic Opportunities Portfolio,731510.13,EUR,2018-09-05
P887989,861,Global Diversification Portfolio,639891.88,CHF,2023-03-04
P645370,861,Conservative Wealth Plan Portfolio,392536.78,CHF,2018-08-15
P265976,861,High-Yield Income Portfolio,150381.75,USD,2020-11-14
P702658,862,Balanced Growth Portfolio,436878.13,EUR,2016-05-20
P988718,862,High-Yield Income Portfolio,798127.38,EUR,2021-05-16
P997194,862,Dynamic Opportunities Portfolio,232453.06,EUR,2015-05-29
P158822,863,High-Yield Income Portfolio,481101.57,EUR,2018-09-18
P939094,863,Global Diversification Portfolio,640181.42,CHF,2017-10-11
P818000,863,Conservative Wealth Plan Portfolio,598385.99,EUR,2021-04-19
P922750,864,Balanced Growth Portfolio,124230.38,CHF,2015-02-15
P968907,864,Global Diversification Portfolio,555850.84,EUR,2022-10-28
P250481,865,Conservative Wealth Plan Portfolio,902814.45,CHF,2016-02-24
P564925,866,Sustainable Investment Portfolio,754024.0,CHF,2023-05-27
P353559,866,Balanced Growth Portfolio,734131.31,USD,2015-04-23
P953922,866,Sustainable Investment Portfolio,943599.85,CHF,2016-11-25
P441828,867,Dynamic Opportunities Portfolio,800139.46,USD,2016-01-28
P330905,867,Global Diversification Portfolio,160720.8,CHF,2016-11-05
P422178,868,Sustainable Investment Portfolio,275828.21,USD,2016-03-22
P146043,868,Dynamic Opportunities Portfolio,66101.98,USD,2016-11-05
P615167,868,Conservative Wealth Plan Portfolio,135865.79,USD,2019-12-25
P900157,869,Dynamic Opportunities Portfolio,603133.47,CHF,2017-09-13
P529520,869,Sustainable Investment Portfolio,753829.9,USD,2024-07-11
P872100,869,Balanced Growth Portfolio,831855.89,CHF,2018-12-27
P359310,870,Balanced Growth Portfolio,552293.96,USD,2019-12-15
P104195,871,Sustainable Investment Portfolio,203951.86,CHF,2015-03-15
P987453,871,High-Yield Income Portfolio,809519.45,CHF,2018-08-05
P306660,872,Conservative Wealth Plan Portfolio,112528.58,USD,2016-03-10
P943566,872,Conservative Wealth Plan Portfolio,568568.17,EUR,2017-08-06
P767155,872,Sustainable Investment Portfolio,134108.44,CHF,2015-08-18
P829760,873,Dynamic Opportunities Portfolio,679766.08,USD,2020-03-04
P624774,873,Dynamic Opportunities Portfolio,933096.41,CHF,2017-04-17
P404825,874,Global Diversification Portfolio,105382.73,USD,2024-08-01
